age,monthly_income,account_balance,login_frequency,support_tickets,churn
35,53189.88,91537.99,16,1,1
26,73078.96,151276.56,9,1,1
19,55259.52,106974.08,12,4,1
25,74300.12,134514.5,15,0,0
21,42999.52,51164.43,7,2,0
62,33880.35,157349.56,14,2,0
31,58571.09,21528.89,11,0,1
60,60631.31,10204.19,8,0,1
46,53032.31,112684.3,13,1,1
46,84545.82,107325.4,11,2,1
41,42995.85,136338.1,13,1,1
60,66263.31,81029.55,14,1,1
20,61359.4,233141.5,16,1,0
22,28865.68,129636.3,7,2,0
40,33619.4,133972.91,13,1,1
38,60238.22,131834.03,9,5,0
46,99624.0,180174.59,11,0,0
56,71585.4,154561.04,15,3,0
48,25487.3,146521.07,10,4,1
31,15000.0,164159.05,8,3,1
35,74661.07,10523.12,8,2,1
57,58075.73,12789.14,12,2,1
28,82825.32,115436.48,8,1,0
44,42385.64,108139.57,8,1,1
46,67004.25,154788.59,7,1,0
57,76923.47,121201.01,8,3,1
55,51050.73,154911.9,16,2,1
42,51478.29,45264.28,14,1,0
34,60505.26,119355.33,13,2,0
37,70853.53,39536.6,12,1,1
39,59713.32,143211.48,10,3,0
29,79479.93,7302.9,7,0,1
50,50761.3,140898.61,12,1,0
28,33432.1,31860.04,16,1,0
51,99539.51,96988.33,17,0,0
57,47907.33,173695.66,11,1,1
68,48631.16,133642.8,13,6,1
24,58683.93,21260.39,10,1,0
57,61343.62,79656.37,13,2,1
22,52266.33,29917.29,14,1,0
35,59651.32,18314.49,14,4,1
27,59204.76,127059.79,13,2,0
26,63496.39,153617.9,12,1,0
27,15000.0,146436.36,10,2,1
20,97617.53,156157.61,9,2,0
60,57054.23,119285.35,12,1,1
21,71612.45,103596.59,12,1,1
38,32437.97,55615.84,12,2,1
54,50579.99,93595.22,8,4,1
69,46553.68,40719.1,16,1,0
62,89394.48,69290.07,14,1,0
25,48283.73,125335.61,7,2,1
69,75161.6,112931.63,15,1,0
51,46991.59,303883.68,10,3,0
27,50947.62,39252.26,11,0,0
41,55089.0,112494.08,16,3,1
65,85676.9,34576.07,10,2,1
38,22202.95,96732.85,13,2,0
27,33686.73,99174.41,8,3,1
63,21053.9,170692.8,14,3,0
67,38249.96,93020.01,12,1,1
68,43768.0,108520.82,10,1,1
67,27710.37,94180.92,10,2,0
63,45317.05,35936.9,16,0,0
41,19705.71,80873.86,14,1,0
27,39640.23,97083.8,12,1,1
50,84008.41,124429.55,15,0,1
29,68071.76,153536.84,11,2,0
42,63749.35,105924.21,9,1,1
52,39944.43,104869.42,9,1,1
67,29278.3,16751.21,10,4,1
33,37216.88,152384.07,12,2,1
31,59135.8,78246.13,11,3,0
56,77363.54,164827.39,12,1,0
18,78047.35,198986.4,14,1,0
47,72612.25,108725.1,12,2,0
56,45248.86,58601.32,12,0,1
46,60491.0,118998.08,9,2,0
37,53573.15,140922.12,11,1,0
61,55976.2,101068.8,14,1,0
37,100742.56,86157.7,7,5,1
54,24760.0,153811.93,12,2,1
42,55306.46,149854.7,9,1,1
19,84234.98,99222.62,10,1,0
45,30682.17,20756.03,12,0,1
20,47125.05,147382.69,6,2,1
66,49419.23,73960.37,10,3,1
49,55534.21,132860.46,10,2,0
37,28080.86,129069.43,16,4,1
43,71905.72,6663.15,10,5,1
50,73325.75,124864.9,14,0,1
31,70167.51,150871.95,12,3,1
32,42592.53,158229.14,16,2,1
39,61730.22,127041.95,14,3,1
31,42011.2,5000.0,19,2,0
57,53348.07,196624.86,15,4,0
23,103069.36,144661.36,16,3,0
60,61913.91,47800.84,8,1,1
36,36249.47,72734.22,16,2,0
47,63606.71,133873.45,17,3,1
26,32964.08,160787.05,15,1,0
38,36019.79,90722.23,12,0,1
57,39177.54,169531.52,15,1,0
32,51113.81,12433.99,7,2,0
24,78739.38,57452.46,12,3,0
45,71567.96,5000.0,12,4,1
26,70459.91,66155.69,12,1,0
34,38021.51,210484.63,14,2,1
41,49173.71,243468.13,10,2,0
47,65440.02,134075.43,9,2,0
51,47433.6,81694.25,8,3,1
53,54432.67,106701.61,9,2,1
61,68827.17,148400.39,13,2,1
21,53024.55,26221.15,12,2,1
36,64521.19,85650.05,15,3,1
18,91854.57,206093.58,12,6,1
18,56562.82,57257.4,12,1,0
29,83586.76,75058.51,13,5,1
49,71187.4,120791.62,11,2,1
64,30655.16,136988.54,12,0,0
58,37957.26,82499.76,13,4,1
51,43328.08,124617.86,15,4,1
58,42903.3,156476.37,16,5,0
26,58194.21,237687.11,12,0,0
61,72292.88,112425.34,10,3,1
64,85103.17,117522.16,13,2,0
22,66163.5,211647.14,13,2,1
42,51086.41,87050.05,10,6,1
61,18355.18,40538.82,7,1,0
42,61411.79,135014.94,15,0,1
61,60515.4,184570.5,9,0,1
66,63658.58,141662.83,13,1,1
42,102124.81,114179.06,15,3,0
21,84811.93,33096.4,7,3,0
35,75701.22,116497.85,12,2,0
29,40758.46,193989.3,7,1,1
42,49740.11,45952.98,9,1,1
48,58103.11,105315.17,11,2,0
42,44491.86,96750.92,9,2,0
28,70009.29,78137.73,13,4,1
33,67138.18,134875.38,10,2,0
53,38233.84,146598.31,11,3,0
19,83936.33,145969.61,6,0,1
29,62046.21,61391.41,9,0,1
64,25418.58,21240.98,11,2,0
23,58973.14,135743.31,13,0,0
39,65624.13,89644.86,12,2,0
28,79455.85,230298.74,10,3,1
23,53250.47,233070.58,16,3,0
39,76558.77,239441.39,12,3,0
45,63742.84,63593.35,7,2,0
27,33698.91,154162.15,16,3,0
22,31696.66,172257.15,4,2,0
25,82451.2,165501.25,10,0,0
51,83919.68,98736.12,12,2,0
62,66458.18,196749.89,10,3,1
27,89914.13,120028.5,8,5,1
34,81132.2,127686.37,14,2,1
35,73672.57,27729.99,13,1,1
36,41773.77,158685.9,8,2,0
30,94628.58,104375.3,8,1,0
20,70726.03,147886.73,10,1,1
45,52283.22,134106.82,11,0,1
36,46634.6,130856.19,11,1,0
35,65135.68,117257.19,13,3,1
31,26578.82,167195.98,11,1,1
66,73993.47,108066.45,8,5,1
49,40928.58,32688.15,15,3,0
39,67412.16,154137.34,12,1,0
28,49567.59,71459.67,16,1,0
59,54711.63,40544.29,11,3,0
64,44861.8,58665.4,16,2,1
19,56775.41,136999.94,13,1,0
66,97787.59,114208.87,9,1,1
54,87701.19,5000.0,16,1,0
23,67089.58,96980.64,13,2,0
57,59494.11,190153.87,14,1,1
23,76884.02,92922.26,12,3,1
20,82599.41,110071.41,19,1,0
23,43403.63,182579.49,15,3,0
41,58451.22,167729.36,16,4,1
50,23560.84,181305.07,15,1,0
39,82462.04,5000.0,17,3,1
24,101300.49,224011.38,11,2,0
28,61601.65,158184.03,10,1,0
62,17499.8,267688.58,7,1,1
68,72177.81,73060.44,11,1,1
57,41918.22,14192.96,14,3,1
23,46733.01,120433.11,11,1,0
60,72531.53,103477.66,18,2,0
53,65091.08,159219.84,12,3,0
45,50237.82,184495.7,8,2,0
25,47007.89,114762.35,16,4,1
69,62516.72,105557.52,7,2,0
41,51810.69,151363.19,12,2,0
20,37815.26,104620.28,14,4,1
28,53348.74,99601.07,10,2,1
38,66791.85,182228.1,20,4,0
21,56437.93,195586.67,7,0,1
34,31729.83,185037.97,13,2,1
42,79781.29,109906.22,17,5,1
67,15000.0,5000.0,15,1,0
22,51072.7,111107.63,13,0,1
47,47596.03,74521.2,9,2,1
65,62963.58,112216.5,8,1,1
59,71233.24,79734.55,12,2,0
66,82535.3,118755.61,13,2,1
26,45751.9,57643.46,8,1,0
59,71731.65,43156.95,17,4,0
68,63916.37,193361.49,18,4,0
34,25769.21,61820.54,10,2,1
43,98010.81,120019.9,16,3,0
45,31224.5,177270.89,6,4,0
43,68389.95,174858.25,22,1,0
33,67799.2,167690.89,10,1,1
68,65512.74,138171.99,15,1,1
67,50108.46,163440.2,6,2,0
37,76545.05,202385.29,16,0,0
59,28792.65,145501.36,12,3,1
38,58683.42,9767.86,12,0,0
59,48722.51,88288.01,16,1,0
48,46454.04,161782.2,14,4,1
42,68574.96,82374.24,17,1,0
24,81549.57,217206.37,15,1,0
52,53134.88,116209.21,12,2,1
34,75613.62,125114.93,16,3,0
29,60994.81,187484.65,6,4,1
28,42145.36,109029.01,12,0,0
69,54840.96,130576.62,13,1,1
23,54010.28,173947.41,14,1,1
59,46066.8,31663.76,10,3,1
63,68569.66,102882.11,16,1,0
19,64692.92,169749.2,9,0,0
48,28187.01,123936.01,11,1,1
48,26969.48,208040.03,21,5,0
36,68493.69,25444.6,12,1,0
52,43694.27,18599.89,15,2,1
39,66040.82,166181.19,14,3,1
40,75618.63,171948.43,14,1,1
40,34580.94,108405.0,16,0,0
59,31769.25,144023.66,10,5,1
50,93488.63,164712.42,13,3,0
37,67031.42,71168.21,14,1,0
66,51615.19,77589.1,13,2,1
59,41321.19,131383.57,17,5,1
66,49791.18,174245.34,12,2,0
55,36188.55,50042.58,8,1,0
38,77668.24,108123.14,9,2,1
58,44464.98,105345.8,2,5,1
35,81870.69,145077.55,15,3,0
32,51987.42,119478.1,12,2,0
41,39133.0,87246.98,13,3,1
68,51473.97,194913.95,7,2,0
47,15000.0,87644.55,13,2,1
37,57584.63,102474.22,10,3,0
42,56597.62,24510.14,11,0,1
33,76494.85,77182.45,9,2,0
52,22273.9,150964.56,13,3,1
36,83237.33,139236.12,9,2,1
46,76411.99,155971.02,11,6,0
37,85040.87,153058.94,10,1,0
34,58945.57,245262.84,16,4,1
68,80277.94,75128.47,9,1,1
35,30575.12,22834.58,12,1,1
21,74260.95,56966.82,13,5,1
37,44576.74,77780.89,18,2,0
45,26971.96,61540.38,8,1,1
22,37517.19,125619.65,16,1,1
33,60110.62,195159.29,10,2,1
26,43514.02,212379.54,11,1,0
44,67521.47,150258.51,14,2,0
55,23835.25,248476.33,14,2,1
68,17458.05,98617.62,7,2,0
38,87447.75,22048.86,19,1,0
62,78076.0,183190.68,15,2,1
29,39014.06,9684.34,8,2,1
58,59940.01,74699.82,16,1,0
47,80390.14,151206.73,14,1,0
57,68384.01,113857.11,11,0,1
57,62964.46,108542.83,8,3,0
45,81903.08,49152.6,10,5,1
31,45385.75,119351.86,10,4,1
45,60623.57,180219.75,18,4,1
60,59643.03,121198.07,14,2,1
68,54544.76,70186.45,8,1,1
66,52203.89,45147.69,7,1,0
27,61457.36,71424.33,17,1,1
49,60688.15,143540.03,11,2,1
23,39031.45,140616.14,10,0,1
52,76035.92,71969.57,4,3,1
69,40472.3,5000.0,10,1,1
20,55635.33,145200.77,9,2,0
52,54094.39,66137.56,8,1,0
67,67162.07,161343.75,13,1,0
62,17617.92,74633.42,10,1,1
38,77818.2,60725.97,17,1,0
23,46460.19,129190.31,9,0,1
66,84399.27,261461.95,5,1,0
65,50436.7,164941.8,11,2,0
48,59023.13,128173.16,11,2,0
68,98275.72,141531.09,18,1,1
18,54453.24,14933.05,12,2,1
50,84777.0,52659.58,10,2,1
20,60780.9,5000.0,13,0,0
66,68308.38,223792.43,14,0,1
53,61399.17,211643.16,5,3,0
65,76957.03,143569.11,13,4,1
47,46289.37,128106.91,16,1,0
22,40319.03,26904.6,16,0,0
19,47228.48,106842.0,9,4,1
35,61994.21,227543.51,9,0,0
56,55583.62,127884.96,10,1,1
25,74205.5,86121.21,15,1,0
62,86094.63,14515.76,11,0,0
30,40483.23,202818.34,13,1,0
43,45321.02,115794.97,10,0,1
28,31275.21,14595.97,15,3,1
42,100607.46,64544.06,9,1,1
41,66093.39,43347.72,20,3,1
18,69596.05,112095.39,13,4,1
47,33195.83,132440.34,20,0,0
58,59976.6,89806.98,10,4,0
66,70184.96,166622.8,15,2,0
35,54944.85,124728.13,9,1,0
63,81514.11,183738.74,13,2,1
63,106236.62,98568.36,11,1,0
69,41058.74,302719.54,15,4,1
37,39558.26,86130.68,15,3,1
62,42444.88,65800.2,17,2,0
47,92123.98,58421.97,13,2,0
21,80847.11,107343.56,9,3,1
32,57289.44,16827.83,12,4,1
52,60731.19,137673.77,13,0,0
26,43669.13,5681.77,16,1,1
40,77800.54,129700.26,17,3,1
58,52401.96,38924.9,10,2,1
25,54798.47,97122.4,6,2,0
43,72175.8,156272.42,13,7,0
29,56240.1,258242.26,8,4,1
45,55300.68,55319.97,10,2,1
30,60211.5,110980.95,14,2,1
68,75907.11,76574.48,9,2,1
21,92929.86,67807.78,10,4,0
68,71709.72,77101.6,17,2,1
59,76066.28,169443.99,12,3,1
62,56002.92,90716.65,8,1,1
62,45844.04,254958.76,8,1,0
27,73079.72,144958.76,9,2,0
66,63424.82,59399.36,13,1,1
48,31547.43,97997.69,14,1,1
68,53438.61,71889.18,14,2,1
63,58342.06,168004.12,14,3,1
48,49790.84,21673.22,12,1,1
37,89634.71,39542.92,8,3,1
24,69596.78,84507.23,11,0,0
23,87463.5,160976.81,8,1,0
38,65268.51,193983.62,16,3,0
60,61627.76,202832.53,8,2,0
44,41268.04,151788.09,19,4,1
43,60238.59,115026.63,10,0,1
30,60261.08,167677.55,12,1,0
47,32657.72,51329.96,10,0,0
51,49209.45,9320.57,10,2,1
69,53534.35,146198.25,13,1,0
55,68269.59,59659.29,14,3,0
49,69227.0,116081.6,16,0,1
65,48373.63,127177.62,16,1,1
40,69377.39,134887.17,9,1,1
66,56358.42,176267.49,12,1,1
37,15000.0,169924.51,12,3,1
24,50305.96,131700.0,13,2,1
39,81579.77,93479.08,13,3,1
24,26363.88,126465.73,9,1,1
24,62253.82,84227.37,13,1,1
63,91705.22,108214.26,13,1,1
59,44787.74,277090.41,10,1,1
29,60042.98,130931.38,12,3,0
61,33919.67,147014.7,7,2,1
21,92544.62,77671.16,14,3,1
32,58333.35,181204.4,8,2,1
54,60932.54,165616.35,12,1,1
33,87086.01,166041.15,16,0,0
55,73229.57,132893.47,12,1,0
63,42487.43,182051.41,10,2,1
21,47054.44,196301.11,11,0,1
19,69898.63,136985.94,9,1,1
66,47517.58,113123.26,10,1,0
45,17655.13,173674.26,11,1,0
44,58935.18,65752.48,16,2,1
42,30395.75,76922.38,16,0,0
40,92325.64,116801.98,18,0,0
53,63535.75,15518.58,19,2,1
48,41896.5,169655.72,13,1,0
26,46027.35,62225.17,13,3,1
50,22212.05,91710.54,13,2,1
52,38010.76,107203.22,12,2,0
23,80326.46,122357.21,7,3,0
37,104635.72,99380.8,14,1,0
59,74527.93,115957.74,10,1,1
50,58159.15,116422.34,14,4,1
25,51360.81,93178.14,5,1,1
20,40870.08,73608.33,17,2,0
48,101195.32,184888.44,13,4,1
42,56225.03,5000.0,20,3,1
67,102312.6,107657.09,9,4,0
45,87870.39,91866.03,20,2,1
66,25184.07,145127.49,14,3,1
29,46680.95,32742.43,15,0,1
41,46619.1,90012.88,10,3,1
25,58403.07,113858.42,10,3,0
47,58793.71,184204.42,10,4,1
27,119924.78,139931.1,12,2,1
43,38455.44,48990.71,12,4,1
35,64579.4,90751.4,11,2,0
27,72330.15,173163.08,14,1,0
23,59968.56,47953.51,11,1,1
44,62203.61,115281.34,9,2,1
67,39103.82,119452.77,16,2,1
28,62129.72,96853.02,16,2,0
39,70227.98,281745.11,8,0,0
29,66552.01,95236.11,9,2,1
60,71404.02,146985.91,11,2,1
39,88252.16,74021.93,13,3,1
68,78739.33,151664.88,6,3,1
30,61425.89,172247.26,16,1,0
22,36564.83,84722.16,12,3,1
48,47999.89,116717.89,9,2,1
51,55607.38,66283.21,11,2,1
69,65046.92,51335.77,13,1,0
63,50433.34,182207.73,16,5,0
63,41285.34,86759.94,10,2,1
50,36236.03,5000.0,8,1,1
36,26976.44,225921.37,10,1,1
40,55300.99,71874.28,12,1,0
24,30606.69,105217.62,9,1,0
40,39989.49,218454.39,12,0,0
36,52121.96,111495.47,10,6,0
19,33281.65,110199.8,10,3,1
28,67595.04,46309.62,7,5,1
45,74804.46,21909.98,13,3,1
37,49011.46,110016.82,8,3,1
69,51259.45,141768.59,13,4,1
42,70748.6,138331.52,13,3,0
67,45720.1,91124.34,4,1,1
52,44345.32,121215.47,13,2,0
20,83929.97,9767.4,14,1,1
28,77683.75,147610.02,4,0,0
54,72031.0,129684.35,10,0,0
46,78512.89,238419.65,14,5,1
33,20454.43,120448.78,13,2,0
45,87076.71,63439.84,8,1,1
64,67841.24,116956.61,10,1,1
38,80215.63,100332.01,15,1,0
20,67743.24,146082.47,10,1,0
34,60978.5,121613.52,10,2,1
66,54493.82,44403.2,18,3,1
57,67342.89,21855.4,13,3,0
61,53765.04,135774.49,14,5,0
65,77357.52,202986.87,11,2,0
24,28270.87,124760.87,11,1,0
32,49168.48,168797.84,11,1,0
21,100896.46,180768.55,5,2,0
18,47478.39,136007.51,8,3,1
61,55226.33,71130.51,14,3,0
66,42348.38,131718.49,19,3,0
26,66716.91,192424.37,13,4,1
55,45274.7,151793.43,7,5,1
45,56287.78,164894.72,9,3,1
21,76977.33,92247.23,9,2,0
65,46024.73,107858.77,5,2,1
63,75772.22,112876.36,12,0,1
47,76444.59,116919.72,16,1,1
54,81099.12,190077.5,15,1,0
38,62810.82,5000.0,12,1,0
59,124825.18,121832.3,18,1,0
41,81090.67,115230.22,11,2,0
69,66497.55,37709.93,16,1,1
21,42481.51,160306.03,15,5,0
26,58058.82,76529.99,17,2,1
68,88526.54,98578.04,5,1,1
33,94190.69,230926.91,15,6,1
34,89566.58,180598.42,15,2,1
59,75703.85,154469.22,8,4,1
27,34886.8,142846.62,11,3,1
44,69743.24,110119.2,11,2,0
32,35171.95,239962.64,15,2,0
28,30250.58,168130.06,15,2,0
68,64783.17,75027.01,17,4,1
28,70463.99,35993.86,16,0,0
22,78067.54,154010.28,12,2,0
53,69942.72,116647.85,12,2,0
63,70631.72,34263.71,14,4,1
24,40306.95,145715.17,13,2,0
54,57900.47,103858.37,14,1,1
46,29857.66,151839.9,14,1,1
61,19932.62,146504.41,8,0,0
24,74812.85,83504.16,16,1,1
68,44937.51,157970.69,13,1,0
50,77449.97,90125.7,14,5,1
61,82166.95,94027.09,14,3,1
36,47613.65,88063.72,19,1,0
67,71806.22,187858.47,15,1,1
50,46776.87,103165.66,15,1,1
24,23082.42,202346.59,11,3,1
65,62466.19,227009.09,16,4,0
59,50582.52,75676.85,13,0,0
33,51198.22,5000.0,13,2,1
46,99506.86,182670.57,12,1,0
38,29482.86,99481.69,8,2,0
46,67657.42,68028.82,13,2,0
68,40103.86,84676.91,5,0,1
64,78165.23,95111.17,12,0,0
29,65968.62,197831.59,11,0,0
68,67586.89,129594.67,18,2,1
40,41102.21,197015.92,8,2,1
54,44688.24,149653.21,11,2,1
57,78545.01,101446.16,18,3,0
43,95415.95,96578.57,7,2,0
41,69606.16,153696.53,16,3,1
41,42051.59,169225.54,19,2,0
62,66778.77,179807.56,15,6,1
38,108549.44,104307.69,10,2,1
32,62048.46,130512.35,14,2,1
36,89236.82,155042.42,9,3,1
28,45193.41,96962.1,7,0,0
38,59158.28,51903.6,8,2,1
23,72391.3,71623.74,16,5,0
22,67946.57,105537.87,12,3,1
55,44672.23,159732.43,10,1,0
22,43809.65,195538.65,11,1,0
47,79765.69,38637.17,13,4,0
58,83831.02,84159.3,6,0,1
55,90242.87,98528.25,9,3,1
41,96078.61,167683.02,14,1,0
28,62692.39,88313.37,20,2,0
66,53776.02,94216.06,13,3,1
61,87019.82,35280.45,9,1,1
49,74261.39,149004.44,9,3,1
22,40350.89,110316.06,11,3,1
19,39327.29,80757.3,11,1,1
34,69838.6,104429.21,13,0,1
26,56454.51,187619.73,8,4,1
62,59471.4,59706.79,16,2,0
28,81450.67,69500.42,11,0,1
32,75180.74,195135.15,16,1,0
68,86597.46,124546.49,13,2,1
60,21369.28,160185.25,16,1,1
29,65067.96,144105.11,9,1,0
37,73893.77,117879.93,9,0,1
44,29468.28,99102.05,13,1,1
52,46902.09,169893.48,8,2,0
66,43190.3,189740.19,5,2,1
63,60433.96,185051.3,17,1,1
68,92557.08,48871.7,12,0,0
20,100451.79,198294.66,5,2,0
30,43714.25,98523.88,6,2,1
47,70531.15,74698.23,22,3,0
20,71175.96,109840.34,16,3,0
36,67752.52,169867.71,10,2,0
25,67979.59,152427.85,8,0,0
66,66074.85,104676.82,16,4,1
21,93751.4,170259.95,11,4,1
25,82049.33,128391.63,7,3,1
28,38796.92,85621.71,12,0,1
25,75914.42,77517.88,10,1,1
47,77847.47,144614.09,15,0,0
36,66299.35,115048.94,12,2,0
65,82628.49,37469.69,14,3,0
31,63761.48,170829.69,16,3,0
45,64009.35,91183.5,12,1,0
52,62424.81,215527.18,16,3,1
50,19635.12,35820.6,23,1,1
59,58392.03,109157.48,12,3,0
28,46634.99,78001.34,13,1,0
44,36271.04,61474.65,9,1,1
59,88680.37,90792.56,18,2,1
62,70084.15,226234.06,14,1,0
50,59403.38,128602.21,11,2,0
51,48703.93,72497.52,7,2,0
62,65923.39,10282.3,19,4,0
50,79828.72,16718.25,17,0,0
67,43460.68,87812.21,18,2,0
24,59903.43,81978.72,12,2,1
36,77361.33,106556.96,9,0,1
23,21279.98,5000.0,16,5,0
22,58848.6,114499.1,17,1,0
42,51414.17,181663.79,17,4,1
29,57323.4,217370.47,12,1,0
39,49967.43,6333.23,15,1,1
40,62752.49,71916.43,15,1,0
50,98472.54,68745.97,12,1,1
67,53521.55,128743.29,11,0,0
62,65834.22,46813.65,9,1,0
37,99894.93,220935.79,10,2,1
34,48999.69,122611.35,12,4,1
58,96293.51,112611.22,10,2,1
24,60106.46,215562.82,16,4,0
46,95637.92,119037.14,13,2,1
39,75004.02,144018.2,11,2,0
27,66142.17,74952.1,14,2,0
50,58687.39,37769.88,22,1,1
34,47519.17,83378.3,14,0,0
27,61515.83,251218.55,14,3,0
51,77947.23,157981.26,10,2,0
27,59737.77,136472.09,11,4,0
52,53667.54,61417.6,9,5,1
26,54984.35,174675.05,13,2,1
40,79849.53,38538.4,13,6,1
60,84503.23,25976.61,19,1,0
29,46656.99,86466.77,15,2,0
57,46628.24,237269.45,6,3,0
55,67587.18,233873.65,15,2,1
64,90550.64,92925.78,12,2,0
26,82919.81,79548.06,10,6,1
55,34962.96,21578.28,10,0,1
66,54718.48,124681.84,10,0,1
57,41387.93,129720.77,8,2,1
27,54649.75,167373.38,9,1,1
60,92088.2,174642.45,10,2,1
23,31547.99,108154.68,10,1,0
48,27622.69,153361.67,11,3,1
43,43428.92,77961.67,12,2,0
45,65746.21,152222.55,11,0,0
45,72415.1,89566.08,15,0,0
19,68748.97,147567.51,12,1,0
44,83513.71,142710.08,12,0,0
66,24738.29,124128.22,12,0,1
40,83766.73,167672.38,13,3,1
32,53758.09,25776.06,13,0,0
69,74629.89,56105.03,15,1,0
23,33531.49,103796.42,16,4,1
43,60099.13,33404.2,7,2,1
44,64725.42,95588.13,13,1,0
42,83115.02,97522.18,19,2,1
65,28294.91,198581.03,6,2,0
39,60615.05,128552.02,15,1,0
68,38295.29,181765.77,14,0,0
21,70109.92,138100.48,11,0,0
56,75544.33,87859.96,12,1,0
48,85743.4,128023.01,7,1,0
30,49299.41,163765.58,8,0,0
29,78544.53,191604.08,13,3,1
55,87218.03,112061.4,10,3,1
51,27135.06,21149.36,12,1,1
49,72246.9,16931.86,12,2,0
20,79170.23,100415.24,18,4,1
49,54825.47,5000.0,17,2,0
69,35784.53,227706.27,13,3,1
18,78859.12,155815.99,9,2,0
42,36009.82,81859.98,19,0,0
43,56432.97,53421.14,17,3,0
64,59197.52,181687.15,9,2,0
32,74310.76,53181.77,9,0,0
42,47467.37,58906.39,12,1,0
55,46308.33,74043.24,13,4,1
21,61978.31,126845.24,14,1,0
59,80127.81,157247.85,19,2,0
60,105749.0,191560.33,12,1,1
55,29850.38,182698.28,18,2,1
51,66306.84,120046.42,14,0,1
56,38269.3,181231.32,7,2,1
58,80376.22,79740.02,12,1,1
64,41229.11,10748.04,12,3,1
40,46507.04,79732.14,15,2,0
41,48214.58,71624.37,11,4,1
51,58476.02,82080.78,13,2,1
28,66463.95,62437.52,12,1,0
62,69674.03,92333.43,10,4,1
58,59884.65,157201.03,14,0,0
50,33402.18,222915.43,10,4,1
33,74555.72,16479.21,21,1,1
36,58940.83,42735.92,11,1,1
40,83234.7,72513.22,13,0,1
52,45845.22,165944.51,10,2,0
58,27954.51,107703.15,15,2,0
52,59319.48,76553.45,15,3,1
66,85919.05,163003.98,10,3,1
67,63218.84,177383.42,8,3,1
54,56006.6,118874.4,16,0,1
37,42593.06,71026.85,12,2,0
49,95155.33,136216.77,11,4,1
40,39407.95,106003.91,13,1,0
50,45492.11,105539.21,16,4,1
60,71400.68,89255.99,11,2,1
37,22879.59,175498.99,14,2,0
44,85491.81,134992.81,6,1,1
20,72483.86,182142.05,12,1,0
56,77984.62,200179.57,14,4,0
43,71162.34,147538.85,12,1,0
41,56777.53,89611.37,10,0,0
45,38737.03,182419.57,16,1,0
29,57198.49,147939.88,14,5,1
49,40495.27,276202.07,11,3,0
56,69723.11,138606.17,10,1,1
36,76135.6,161861.28,8,4,1
24,89536.17,137425.43,8,0,0
38,67435.35,114054.08,15,4,1
28,78491.51,104472.51,13,2,0
37,54057.11,137654.63,10,2,0
50,50434.46,151270.55,12,1,1
23,69473.44,189263.27,6,3,1
56,52270.54,138531.03,17,2,1
29,65383.72,92226.65,17,0,0
64,38776.16,100388.76,7,0,1
56,42367.45,40623.78,15,1,1
32,72708.19,219672.83,9,2,1
47,77733.8,87529.58,17,1,0
23,40286.88,178046.43,17,2,1
23,73412.29,136593.05,15,5,0
67,49345.29,138223.91,15,4,1
59,60330.1,112953.13,12,2,1
26,88338.89,72732.07,12,1,1
32,76149.74,61887.88,11,2,1
28,75917.44,223707.92,15,2,1
38,98175.81,126837.66,10,5,1
33,45922.41,187516.06,8,3,1
35,40282.5,203094.42,10,0,1
45,45557.55,95349.18,15,2,1
27,54909.98,145410.35,21,2,0
63,15000.0,122700.65,8,2,1
55,55851.44,50567.17,17,2,0
57,49108.59,108871.2,10,3,1
26,75675.2,155250.4,18,0,0
54,67048.39,90058.24,17,1,1
61,47986.07,100509.41,7,1,1
27,71799.22,109597.99,13,0,0
57,74465.26,246691.76,9,1,0
36,44629.08,9957.06,16,3,1
58,50139.51,150098.6,18,2,1
42,15492.74,104799.66,7,0,1
59,38186.8,81560.71,12,1,0
25,45150.61,103327.46,14,2,1
38,61483.32,160042.57,12,2,0
32,41092.35,163471.42,20,1,1
30,49730.96,131161.03,6,3,1
34,35493.39,185564.48,14,3,0
37,63422.28,196129.98,14,0,1
24,68514.29,168982.56,13,2,0
54,68047.31,87228.45,10,1,0
46,60247.22,149666.49,13,3,1
61,29178.54,149952.04,12,1,1
54,47600.93,71062.11,8,3,1
25,51853.87,25833.67,5,1,1
21,51934.09,5000.0,15,4,0
39,61499.62,124191.33,7,0,0
43,88510.83,137882.38,9,3,1
30,76241.92,49093.11,9,2,0
58,40249.64,182761.94,9,1,1
48,73568.06,129133.09,11,0,0
56,72806.05,200967.16,18,3,0
23,43878.65,142232.15,9,3,1
60,76977.32,56019.99,10,1,1
28,56792.47,147496.87,10,2,1
41,31800.93,160206.64,10,3,0
40,69104.05,87142.58,14,6,1
60,64339.24,33474.42,9,0,1
32,55446.45,126017.76,16,0,1
30,59250.94,59949.32,13,0,0
35,45618.29,187253.26,13,0,1
36,72202.61,95569.4,12,3,0
27,59130.99,223476.07,15,1,1
27,63328.98,5000.0,16,1,0
30,67142.84,128087.74,14,2,0
42,36908.29,205763.56,14,0,0
35,42114.34,66581.74,15,3,1
38,15801.11,110447.94,10,0,0
55,71294.85,95817.86,11,2,1
30,35755.8,78973.94,11,4,0
65,62651.39,134677.36,17,0,0
57,67419.76,42274.7,13,1,1
27,72047.06,113341.87,19,5,1
34,35919.66,150959.65,14,1,0
27,58696.77,107094.38,9,2,0
32,93405.61,59987.75,12,1,1
37,94286.29,181811.12,15,1,1
24,79746.46,163815.42,5,2,1
